"time",CL3-C.01(LPV_4BP8C3DSMSAP1),CL3-C.02(LPV_4BP8C4DSMSAP2),CL3-C.03(LPV_4BP8C3DSMSDB1),CL3-C.04(LPV_4BP8C4DSMSDB2),CL3-C.05(LPV_4BP8E1AMLERAAP1),CL3-C.06(LPV_4BP8E2AMLERAAP2),CL3-C.07(LPV_4BP8E1AMLERADB1),CL3-C.08(LPV_4BP8E2AMLERADB2),CL3-C.09(LPV_4BP8C3DSMSIMG1),CL3-C.0A(LPV_4BP8C4DSMSIMG2)
"2020/08/09 21:59",32,32,1419,1419,25,25,4404,4404,0,0
"2020/08/09 22:00",88,88,1380,1380,75,75,12056,12056,0,0
"2020/08/09 22:01",32,32,1975,1975,25,25,771,771,0,0
"2020/08/09 22:02",60,60,1682,1682,75,75,777,777,0,0
"2020/08/09 22:03",28,28,2083,2083,25,25,779,779,0,0
"2020/08/09 22:04",88,88,1380,1380,75,75,773,773,0,0
"2020/08/09 22:05",32,32,1427,1427,25,25,9195,9195,0,0
"2020/08/09 22:06",88,88,1665,1665,75,75,771,771,0,0
"2020/08/09 22:07",32,32,1714,1714,25,25,774,774,0,0
"2020/08/09 22:08",88,88,1495,1495,75,75,779,779,0,0
"2020/08/09 22:09",32,32,2133,2133,25,25,768,768,0,0
"2020/08/09 22:10",56,56,1379,1379,75,75,9598,9598,0,0
"2020/08/09 22:11",57,57,3632,3632,25,25,765,765,0,0
"2020/08/09 22:12",56,56,1679,1679,75,75,5378,5378,0,0
"2020/08/09 22:13",57,57,3348,3348,25,25,2549,2549,0,0
"2020/08/09 22:14",56,56,1385,1385,75,75,3509,3509,0,0
"2020/08/09 22:15",57,57,1422,1422,25,25,9542,9542,0,0
"2020/08/09 22:16",56,56,1663,1663,75,75,815,815,0,0
"2020/08/09 22:17",32,32,1715,1715,25,25,772,772,0,0
"2020/08/09 22:18",88,88,1390,1390,75,75,341,341,0,0
"2020/08/09 22:19",32,32,1421,1421,25,25,4843,4843,0,0
"2020/08/09 22:20",88,88,1377,1377,75,75,7839,7839,0,0
"2020/08/09 22:21",32,32,1706,1706,25,25,2577,2577,0,0
"2020/08/09 22:22",88,88,1673,1673,75,75,593,593,0,0
"2020/08/09 22:23",32,32,1421,1421,25,25,950,950,0,0
"2020/08/09 22:24",56,56,1385,1385,75,75,334,334,0,0
"2020/08/09 22:25",57,57,1422,1422,25,25,1897,1897,0,0
"2020/08/09 22:26",56,56,1665,1665,75,75,8494,8494,0,0
"2020/08/09 22:27",57,57,1713,1713,25,25,1224,1224,0,0
"2020/08/09 22:28",56,56,1377,1377,75,75,323,323,0,0
"2020/08/09 22:29",57,57,1425,1425,25,25,1219,1219,0,0
"2020/08/09 22:30",56,56,1374,1374,75,75,336,336,0,0
"2020/08/09 22:31",0,0,3630,3630,25,25,10049,10049,0,0
"2020/08/09 22:32",113,113,1671,1671,75,75,3956,3956,0,0
"2020/08/09 22:33",0,0,4006,4006,25,25,1224,1224,0,0
"2020/08/09 22:34",113,113,1374,1374,75,75,321,321,0,0
"2020/08/09 22:35",0,0,1417,1417,25,25,1234,1234,0,0
"2020/08/09 22:36",113,113,1660,1660,75,75,9140,9140,0,0
"2020/08/09 22:37",0,0,1715,1715,25,25,1227,1227,0,0
"2020/08/09 22:38",88,88,1382,1382,75,75,322,322,0,0
"2020/08/09 22:39",32,32,2071,2071,25,25,4857,4857,0,0
"2020/08/09 22:40",88,88,1285,1285,75,75,320,320,0,0
"2020/08/09 22:41",32,32,1798,1798,25,25,10046,10046,0,0
"2020/08/09 22:42",88,88,30066,30066,75,75,322,322,0,0
"2020/08/09 22:43",32,32,25638,25638,25,25,3966,3966,0,0
"2020/08/09 22:44",88,88,4799,4799,75,75,3051,3051,0,0
"2020/08/09 22:45",0,0,1520,1520,25,25,1222,1222,0,0
"2020/08/09 22:46",113,113,1569,1569,75,75,9143,9143,0,0
"2020/08/09 22:47",0,0,1841,1841,25,25,1224,1224,0,0
"2020/08/09 22:48",113,113,1321,1321,75,75,323,323,0,0
"2020/08/09 22:49",0,0,1510,1510,25,25,1227,1227,0,0
"2020/08/09 22:50",88,88,1287,1287,75,75,318,318,0,0
"2020/08/09 22:51",32,32,3724,3724,25,25,10045,10045,0,0
"2020/08/09 22:52",88,88,1573,1573,75,75,3960,3960,0,0
"2020/08/09 22:53",32,32,3452,3452,25,25,1224,1224,0,0
"2020/08/09 22:54",88,88,1286,1286,75,75,315,315,0,0
"2020/08/09 22:55",32,32,1518,1518,25,25,1223,1223,0,0
"2020/08/09 22:56",88,88,1567,1567,75,75,9141,9141,0,0
"2020/08/09 22:57",0,0,1533,1533,25,25,1224,1224,0,0
"2020/08/09 22:58",88,88,1559,1559,75,75,322,322,0,0
"2020/08/09 22:59",27,27,1492,1492,25,25,4859,4859,0,0
"2020/08/09 23:00",88,88,1312,1312,75,75,2837,2837,0,0
"2020/08/09 23:01",32,32,2057,2057,25,25,10053,10053,0,0
"2020/08/09 23:02",88,88,1303,1303,75,75,326,326,0,0
"2020/08/09 23:03",32,32,2464,2464,25,25,1228,1228,0,0
"2020/08/09 23:04",56,56,1290,1290,75,75,325,325,0,0
"2020/08/09 23:05",57,57,1521,1521,25,25,1246,1246,0,0
"2020/08/09 23:06",56,56,1567,1567,75,75,9082,9082,0,0
"2020/08/09 23:07",57,57,1526,1526,25,25,1280,1280,0,0
"2020/08/09 23:08",56,56,1568,1568,75,75,319,319,0,0
"2020/08/09 23:09",32,32,2169,2169,25,25,1220,1220,0,0
"2020/08/09 23:10",88,88,1291,1291,75,75,320,320,0,0
"2020/08/09 23:11",32,32,3733,3733,25,25,8866,8866,0,0
"2020/08/09 23:12",88,88,1288,1288,75,75,3387,3387,0,0
"2020/08/09 23:13",32,32,3727,3727,25,25,5745,5745,0,0
"2020/08/09 23:14",88,88,1289,1289,75,75,3058,3058,0,0
"2020/08/09 23:15",32,32,1513,1513,25,25,1219,1219,0,0
"2020/08/09 23:16",56,56,1565,1565,75,75,4663,4663,0,0
"2020/08/09 23:17",57,57,1497,1497,25,25,5243,5243,0,0
"2020/08/09 23:18",56,56,1604,1604,75,75,774,774,0,0
"2020/08/09 23:19",57,57,1487,1487,25,25,4343,4343,0,0
"2020/08/09 23:20",56,56,1312,1312,75,75,835,835,0,0
"2020/08/09 23:21",57,57,1796,1796,25,25,4218,4218,0,0
"2020/08/09 23:22",56,56,1291,1291,75,75,6216,6216,0,0
"2020/08/09 23:23",32,32,1807,1807,25,25,836,836,0,0
"2020/08/09 23:24",88,88,1278,1278,75,75,704,704,0,0
"2020/08/09 23:25",32,32,1487,1487,25,25,768,768,0,0
"2020/08/09 23:26",88,88,1597,1597,75,75,766,766,0,0
"2020/08/09 23:27",32,32,1494,1494,25,25,9599,9599,0,0
"2020/08/09 23:28",88,88,1598,1598,75,75,776,776,0,0
"2020/08/09 23:29",0,0,1517,1517,25,25,766,766,0,0
"2020/08/09 23:30",84,84,1282,1282,75,75,787,787,0,0
"2020/08/09 23:31",32,32,3729,3729,25,25,771,771,0,0
"2020/08/09 23:32",88,88,1290,1290,75,75,9599,9599,0,0
"2020/08/09 23:33",32,32,4396,4396,25,25,4409,4409,0,0
"2020/08/09 23:34",88,88,1296,1296,75,75,789,789,0,0
"2020/08/09 23:35",32,32,1514,1514,25,25,802,802,0,0
"2020/08/09 23:36",69,69,1566,1566,75,75,766,766,0,0
"2020/08/09 23:37",19,19,1486,1486,25,25,9602,9602,0,0
"2020/08/09 23:38",113,113,1602,1602,75,75,773,773,0,0
"2020/08/09 23:39",0,0,1521,1521,25,25,1679,1679,0,0
"2020/08/09 23:40",113,113,1929,1929,75,75,3495,3495,0,0
"2020/08/09 23:41",0,0,1799,1799,25,25,766,766,0,0
"2020/08/09 23:42",63,63,1261,1261,75,75,9573,9573,0,0
"2020/08/09 23:43",61,61,1805,1805,25,25,3539,3539,0,0
"2020/08/09 23:44",63,63,1284,1284,75,75,3481,3481,0,0
"2020/08/09 23:45",63,63,1512,1512,25,25,795,795,0,0
"2020/08/09 23:46",63,63,1571,1571,75,75,745,745,0,0
"2020/08/09 23:47",63,63,1526,1526,25,25,9657,9657,0,0
"2020/08/09 23:48",63,63,1572,1572,75,75,748,748,0,0
"2020/08/09 23:49",31,31,1541,1541,25,25,799,799,0,0
"2020/08/09 23:50",88,88,1265,1265,75,75,743,743,0,0
"2020/08/09 23:51",29,29,3309,3309,25,25,790,790,0,0
"2020/08/09 23:52",35,35,535,535,75,75,9572,9572,0,0
"2020/08/09 23:53",88,88,4918,4918,25,25,4437,4437,0,0
"2020/08/09 23:54",34,34,91,91,75,75,741,741,0,0
"2020/08/09 23:55",376,376,8013,8013,149,149,794,794,0,0
"2020/08/09 23:56",31,31,435,435,75,75,823,823,0,0
"2020/08/09 23:57",86,86,2702,2702,25,25,9592,9592,0,0
"2020/08/09 23:58",2,2,386,386,75,75,803,803,0,0
"2020/08/09 23:59",113,113,2701,2701,25,25,792,792,0,0
"2020/08/10 00:00",255,255,4493,4493,149,149,6978,6978,0,0
"2020/08/10 00:01",108,108,2987,2987,25,25,795,795,0,0
"2020/08/10 00:02",0,0,106,106,75,75,9505,9505,0,0
"2020/08/10 00:03",88,88,3626,3626,25,25,870,870,0,0
"2020/08/10 00:04",32,32,125,125,75,75,747,747,0,0
"2020/08/10 00:05",88,88,2679,2679,25,25,819,819,0,0
"2020/08/10 00:06",32,32,412,412,75,75,744,744,0,0
"2020/08/10 00:07",88,88,2691,2691,25,25,5705,5705,0,0
"2020/08/10 00:08",32,32,412,412,75,75,4657,4657,0,0
"2020/08/10 00:09",88,88,2673,2673,25,25,788,788,0,0
"2020/08/10 00:10",0,0,786,786,75,75,748,748,0,0
"2020/08/10 00:11",113,113,2959,2959,25,25,788,788,0,0
"2020/08/10 00:12",0,0,2057,2057,50,50,5094,5094,0,0
